filename,person_id,Male,Young,Black_Hair,Blond_Hair,Brown_Hair,Smiling,Eyeglasses,Heavy_Makeup,image_count
150472.jpg,7866,0,1,0,0,0,0,0,1,30
131479.jpg,7265,1,0,1,0,0,0,0,0,30
079762.jpg,3129,0,1,0,0,0,1,0,0,30
129753.jpg,2952,0,1,0,1,0,1,0,1,30
083083.jpg,6238,0,1,1,0,0,0,0,0,29
178821.jpg,2888,0,0,0,0,1,1,0,0,29
148608.jpg,565,0,1,1,0,0,0,0,1,30
146884.jpg,10160,0,1,0,0,0,0,0,1,30
071273.jpg,3133,1,1,0,0,0,0,0,0,28
104526.jpg,7180,1,1,0,0,0,0,0,0,30
094810.jpg,1289,0,0,0,0,0,1,0,1,30
050918.jpg,5340,1,0,0,0,0,1,0,0,30
057277.jpg,6398,0,1,0,0,1,1,0,0,30
111212.jpg,8075,1,1,0,0,0,0,0,0,29
019634.jpg,2295,1,0,0,0,0,0,0,0,30
060742.jpg,1051,0,1,0,0,1,0,0,1,30
087174.jpg,3697,0,1,0,0,0,0,0,1,30
164082.jpg,3496,1,1,1,0,0,0,0,0,30
057898.jpg,1371,0,1,0,1,0,1,0,1,30
049911.jpg,6292,0,1,0,0,0,0,0,1,30
051408.jpg,7904,1,0,0,0,0,1,0,0,29
076753.jpg,6502,0,0,0,1,0,1,0,1,30
161241.jpg,6851,0,1,0,1,0,0,0,0,30
032114.jpg,4899,1,1,1,0,0,1,0,0,30
117188.jpg,8947,0,1,1,0,0,0,0,1,30
117079.jpg,3477,0,1,0,0,0,0,0,1,30
172788.jpg,3496,1,1,0,0,0,1,0,0,30
070769.jpg,7499,0,1,1,0,0,1,0,0,30
068524.jpg,5416,0,1,0,1,0,1,0,1,30
108578.jpg,7127,0,1,0,0,1,0,0,1,30
128084.jpg,5222,0,0,0,1,0,1,0,0,30
095259.jpg,3208,1,0,0,0,0,0,1,0,29
038395.jpg,10117,1,1,0,0,1,0,0,0,30
090444.jpg,1368,0,1,0,1,0,1,0,1,30
160018.jpg,4435,0,1,1,0,0,1,0,1,30
127920.jpg,3280,0,0,0,0,0,1,0,0,30
051869.jpg,8471,1,0,0,0,0,0,0,0,30
072925.jpg,1589,0,1,0,0,1,0,0,1,30
138592.jpg,1066,1,1,0,0,0,0,0,0,30
132198.jpg,1916,0,1,1,0,0,0,0,1,30
068886.jpg,1550,0,1,0,0,0,1,0,1,30
163353.jpg,2498,1,1,1,0,0,1,0,0,29
069531.jpg,1489,0,1,0,0,1,0,0,1,30
112106.jpg,4625,1,1,0,0,0,1,0,0,30
060501.jpg,8747,1,1,1,0,0,1,0,0,30
069671.jpg,7348,1,0,0,0,1,1,0,0,30
133720.jpg,3697,0,1,0,0,0,1,0,0,30
034093.jpg,4852,1,1,0,0,1,1,0,0,30
187006.jpg,6494,0,0,0,0,1,0,0,1,30
031719.jpg,1383,1,1,1,0,0,0,0,0,30
123154.jpg,1984,0,1,1,0,0,1,0,1,30
051572.jpg,1051,0,1,0,0,1,1,0,1,30
026929.jpg,1844,1,0,0,0,0,0,0,0,30
051986.jpg,1066,1,1,0,0,1,0,0,0,30
053015.jpg,3438,0,1,0,0,1,1,0,1,30
072152.jpg,7309,0,1,0,0,0,1,0,0,30
201569.jpg,7876,0,1,0,0,1,0,0,1,29
089691.jpg,4054,0,1,0,0,0,0,0,1,30
183596.jpg,7876,0,1,0,0,0,0,0,1,29
081504.jpg,5140,0,0,0,1,0,0,0,1,30
196602.jpg,7607,1,1,0,0,0,0,0,0,30
064442.jpg,4832,0,1,0,0,1,1,0,1,30
139893.jpg,973,0,1,0,0,1,0,0,0,30
015189.jpg,8676,1,1,0,0,0,1,0,0,30
111947.jpg,7173,0,1,1,0,0,1,0,0,27
118164.jpg,3312,0,1,0,0,0,1,0,1,30
201006.jpg,8945,0,1,1,0,0,1,0,1,30
096784.jpg,25,0,1,0,0,1,0,0,1,30
008847.jpg,6292,0,1,0,0,0,1,0,1,30
024868.jpg,1383,1,1,0,0,0,0,0,0,30
165936.jpg,2498,1,1,1,0,0,0,0,0,29
111177.jpg,7422,1,1,1,0,0,0,0,0,30
083045.jpg,1471,1,1,0,0,0,0,0,0,30
116266.jpg,1844,1,1,0,0,0,1,0,0,30
132683.jpg,8783,0,1,0,0,0,0,0,1,30
087798.jpg,1322,1,1,0,0,1,1,0,0,30
199121.jpg,8774,0,1,1,0,0,1,0,1,30
198915.jpg,6090,1,0,0,0,0,0,0,0,30
149973.jpg,8747,1,1,1,0,0,1,0,0,30
114791.jpg,2174,0,1,0,0,0,0,0,1,30
043188.jpg,7046,1,1,0,0,0,1,0,0,28
194890.jpg,8880,0,1,0,0,0,1,0,1,30
143656.jpg,5485,1,0,0,0,0,0,1,0,30
074892.jpg,3304,0,1,0,0,1,0,0,0,30
117613.jpg,4126,0,1,1,0,0,1,0,1,31
187020.jpg,7362,0,1,0,0,1,1,0,1,30
150399.jpg,6696,0,1,0,0,0,0,0,1,30
179262.jpg,4460,0,1,0,0,0,0,0,1,30
050398.jpg,9758,0,1,0,0,1,1,0,1,30
086021.jpg,6688,0,1,0,0,1,0,0,1,30
172269.jpg,2180,1,0,0,0,0,0,0,0,30
052648.jpg,9123,1,0,0,0,0,0,1,0,30
077965.jpg,861,0,1,0,1,0,1,0,1,30
181763.jpg,1651,0,1,0,1,0,1,0,1,30
102628.jpg,160,1,0,0,0,0,0,0,0,30
193898.jpg,6324,0,1,1,0,0,1,0,1,30
067348.jpg,4832,0,1,0,0,1,1,0,1,30
002236.jpg,5247,0,0,0,1,0,1,0,1,30
123248.jpg,5786,0,1,0,0,0,0,0,0,30
193592.jpg,8715,0,1,1,0,0,1,0,1,30
020813.jpg,6288,1,1,0,0,0,0,0,0,30
112413.jpg,5041,0,1,0,0,0,1,0,1,30
183147.jpg,8774,0,1,1,0,0,0,0,0,30
042107.jpg,6404,1,0,0,0,0,1,0,0,30
180797.jpg,2523,1,0,0,0,0,0,0,0,30
174790.jpg,2180,1,0,0,0,0,0,0,0,30
106488.jpg,2814,1,1,1,0,0,0,0,0,29
188468.jpg,6324,0,1,0,0,1,0,0,1,30
121143.jpg,438,0,1,0,0,1,1,0,1,29
099634.jpg,5416,0,1,0,1,0,1,0,1,30
145225.jpg,632,0,0,1,0,0,1,0,0,30
088953.jpg,3400,0,1,0,0,0,1,0,1,30
011565.jpg,1821,0,1,0,0,0,1,0,0,29
040666.jpg,6141,0,1,1,0,0,0,0,0,30
200515.jpg,7200,0,1,0,0,1,0,0,0,30
075597.jpg,2295,1,0,0,0,0,0,0,0,30
115204.jpg,6141,0,1,1,0,0,0,0,0,30
201832.jpg,5061,0,1,0,0,0,0,1,0,30
105024.jpg,9965,1,1,0,0,1,0,0,0,30
027607.jpg,206,0,1,0,1,0,0,0,1,29
182072.jpg,2467,0,0,1,0,0,0,0,1,30
116399.jpg,9687,0,1,0,1,0,0,0,1,30
095138.jpg,3145,0,1,0,0,0,0,0,0,30
036308.jpg,4496,1,1,0,0,1,0,0,0,30
137780.jpg,5485,1,1,0,0,0,0,1,0,30
154306.jpg,8692,1,1,1,0,0,0,0,0,30
192751.jpg,7362,0,1,0,0,1,0,0,0,30
037360.jpg,4431,0,1,0,1,0,0,0,1,30
077072.jpg,4135,0,1,0,0,0,0,0,1,30
175258.jpg,2393,1,0,0,0,1,0,0,0,30
023867.jpg,4304,0,1,0,0,0,1,0,1,30
172885.jpg,3826,1,1,1,0,0,0,0,0,30
102801.jpg,25,0,1,0,0,0,0,0,1,30
194136.jpg,7533,0,0,0,1,0,1,0,1,30
182909.jpg,5100,0,1,0,0,1,1,0,1,30
031536.jpg,3356,1,0,0,0,0,1,0,0,30
146680.jpg,2914,1,0,0,0,0,0,0,0,30
105924.jpg,6502,0,1,0,1,0,1,0,1,30
183831.jpg,8786,0,1,0,0,0,1,0,1,30
025844.jpg,5922,0,0,0,1,0,0,0,1,30
010233.jpg,1916,0,1,0,0,0,1,0,1,30
087336.jpg,1204,1,1,1,0,0,1,0,0,30
140619.jpg,9084,1,1,0,0,0,0,0,0,30
079353.jpg,4721,1,0,0,0,0,0,0,0,30
135030.jpg,4027,0,1,0,0,0,0,0,1,30
011455.jpg,6633,0,1,0,0,1,0,0,0,30
029373.jpg,5320,1,1,1,0,0,1,0,0,30
170006.jpg,1664,0,1,0,0,0,0,0,1,30
002024.jpg,8460,0,1,0,0,0,0,0,1,30
057249.jpg,1711,1,1,0,1,0,1,0,0,30
055097.jpg,6088,1,1,0,0,0,1,0,0,30
105789.jpg,5340,1,0,0,0,0,0,0,0,30
092189.jpg,1844,1,1,0,0,0,1,0,0,30
147909.jpg,6420,1,1,1,0,0,1,0,0,30
146296.jpg,2550,0,1,0,1,0,1,0,1,30
083907.jpg,9965,1,1,0,0,1,0,0,0,30
031644.jpg,6398,0,1,0,0,0,1,0,0,30
140604.jpg,5207,0,1,0,0,1,1,0,1,30
064110.jpg,7775,0,1,0,0,0,0,0,1,29
181678.jpg,4460,0,1,0,0,0,0,0,0,30
038389.jpg,8141,1,0,0,0,0,0,0,0,29
200014.jpg,5536,0,1,0,0,0,1,0,0,30
060863.jpg,8151,1,1,0,0,0,1,0,0,30
114163.jpg,206,0,1,0,1,0,0,0,1,29
016252.jpg,6112,0,1,0,1,0,0,0,0,30
137821.jpg,206,0,1,0,1,0,0,0,1,29
014232.jpg,9758,0,1,0,0,0,1,0,0,30
128688.jpg,10080,0,1,1,0,0,0,0,0,30
086343.jpg,2451,0,1,0,0,0,1,0,1,30
167082.jpg,1651,0,1,0,1,0,1,0,1,30
058178.jpg,7513,1,1,0,0,0,0,0,0,30
055571.jpg,3208,1,0,0,0,0,0,1,0,29
062335.jpg,5732,0,1,1,0,0,1,0,1,30
022853.jpg,8471,1,0,0,0,0,0,1,0,30
024124.jpg,6354,0,1,0,0,0,0,0,1,30
047422.jpg,2120,0,1,0,1,0,1,0,0,30
186871.jpg,6225,0,1,0,0,0,0,0,1,30
108784.jpg,5247,0,0,0,1,0,1,0,1,30
039476.jpg,7353,1,1,0,0,0,0,0,0,30
017638.jpg,7353,1,1,1,0,0,1,0,0,30
008721.jpg,7775,0,1,1,0,0,1,0,1,29
129530.jpg,8663,0,1,1,0,0,0,0,0,30
146812.jpg,8457,0,1,0,0,0,1,0,0,30
022691.jpg,2295,1,0,0,0,0,0,0,0,30
004829.jpg,5320,1,1,1,0,0,0,0,0,30
017901.jpg,6440,0,1,0,0,1,1,0,1,30
092634.jpg,7651,0,1,0,0,0,1,0,1,30
130485.jpg,2820,0,1,0,0,0,1,0,0,35
103084.jpg,4070,1,1,1,0,0,0,1,0,30
139199.jpg,4054,0,1,0,0,0,0,0,0,30
042336.jpg,6088,1,1,0,0,0,1,0,0,30
187595.jpg,5536,0,1,0,0,1,1,0,0,30
188283.jpg,7200,0,1,0,0,1,0,0,0,30
034413.jpg,3957,1,1,0,0,0,0,0,0,30
003715.jpg,4323,1,1,0,0,1,0,0,0,30
047080.jpg,8947,0,1,1,0,0,1,0,1,30
074849.jpg,3304,0,1,0,0,1,0,0,0,30
187966.jpg,10047,0,1,0,0,0,0,0,0,30
046364.jpg,7127,0,1,0,0,0,0,0,0,30
000815.jpg,8249,1,0,1,0,0,0,1,0,28
032312.jpg,9902,1,1,0,0,0,0,0,0,30
044953.jpg,3280,0,1,0,0,1,1,0,0,30
017195.jpg,2861,0,1,0,1,0,1,0,1,30
003165.jpg,8155,1,1,0,0,0,0,0,0,29
063241.jpg,1454,0,0,0,1,0,1,0,1,30
002737.jpg,9123,1,0,0,0,0,0,0,0,30
068921.jpg,4438,0,1,0,0,0,1,0,0,30
111902.jpg,9687,0,1,0,0,0,1,0,1,30
088822.jpg,6696,0,1,1,0,0,0,0,0,30
037226.jpg,4905,1,1,0,0,0,1,0,0,30
068113.jpg,1821,0,1,1,0,0,1,0,0,29
076888.jpg,1874,1,1,0,0,0,0,0,0,30
153979.jpg,5537,0,1,0,0,0,0,0,1,30
048262.jpg,4782,1,1,0,0,0,1,0,0,30
168199.jpg,4183,1,0,0,0,0,0,0,0,30
066180.jpg,8247,1,0,0,0,0,0,1,0,30
190967.jpg,9128,0,1,1,0,0,0,0,0,30
048139.jpg,4355,1,1,0,0,1,0,0,0,30
022194.jpg,4828,1,1,0,0,0,1,0,0,30
162770.jpg,2304,0,1,0,0,0,0,0,1,29
062592.jpg,4355,1,0,0,0,1,1,0,0,30
084326.jpg,3980,1,1,1,0,0,1,0,0,30
012973.jpg,3835,0,1,0,0,1,0,0,1,30
181330.jpg,1582,0,0,0,0,0,0,0,0,30
015429.jpg,4027,0,1,0,0,0,0,0,0,30
173941.jpg,2795,1,1,1,0,0,1,0,0,29
037462.jpg,2914,1,0,0,0,1,1,0,0,30
103377.jpg,3795,0,0,0,0,1,1,0,0,30
145907.jpg,4304,0,1,0,0,0,1,0,1,30
170281.jpg,2726,1,0,1,0,0,1,0,0,28
017539.jpg,7309,0,1,0,0,0,0,0,0,30
147039.jpg,1938,1,0,0,0,0,0,0,0,30
176222.jpg,1582,0,0,0,0,1,0,0,1,30
053270.jpg,3095,0,1,1,0,0,1,0,0,29
087772.jpg,1237,0,1,0,0,1,0,0,0,29
032817.jpg,3696,0,1,1,0,0,0,0,1,30
007961.jpg,8643,0,0,0,0,1,0,0,0,30
085122.jpg,2451,0,1,0,0,1,0,0,0,30
084955.jpg,5340,1,0,0,0,0,1,0,0,30
019265.jpg,3208,1,0,0,0,0,0,1,0,29
178769.jpg,3464,0,1,0,1,0,1,0,1,28
145219.jpg,3129,0,1,0,1,0,1,0,0,30
096765.jpg,8947,0,1,1,0,0,1,0,1,30
179085.jpg,4460,0,1,0,0,0,0,0,1,30
048365.jpg,6398,0,1,0,0,1,1,0,1,30
140385.jpg,8663,0,1,1,0,0,1,0,1,30
106499.jpg,8798,0,1,1,0,0,1,0,1,30
110109.jpg,5584,0,1,0,1,0,0,0,0,29
148761.jpg,5320,1,1,1,0,0,0,0,0,30
172151.jpg,3496,1,1,1,0,0,0,0,0,30
137832.jpg,565,0,1,1,0,0,1,0,1,30
097145.jpg,861,0,1,0,1,0,0,0,1,30
133211.jpg,4551,0,1,0,0,0,0,0,1,30
183143.jpg,8945,0,1,1,0,0,0,0,1,30
169039.jpg,2726,1,0,1,0,0,1,0,0,28
077022.jpg,6364,0,1,0,0,1,1,0,1,30
146167.jpg,7413,0,1,0,0,0,0,0,0,29
174303.jpg,3653,0,1,0,0,1,1,0,1,28
092961.jpg,7513,1,1,0,0,1,0,0,0,30
050685.jpg,8519,0,1,0,1,0,0,0,1,30
096248.jpg,9758,0,1,0,0,0,1,0,1,30
182500.jpg,376,0,1,0,0,1,1,0,1,29
119856.jpg,6322,0,1,0,0,0,1,0,1,30
029293.jpg,4304,0,1,0,0,0,1,0,1,30
112669.jpg,3875,0,1,0,0,1,0,0,1,30
066748.jpg,5318,0,1,0,1,0,1,0,1,30
048469.jpg,3980,1,1,0,0,1,0,0,0,30
147676.jpg,7127,0,1,0,1,0,1,0,0,30
014354.jpg,7356,0,1,0,0,0,1,0,1,29
130645.jpg,3920,0,1,0,0,0,1,0,0,29
075852.jpg,1031,0,0,0,0,0,0,0,0,30
135014.jpg,4462,0,1,0,0,0,1,0,0,30
022641.jpg,4905,1,1,0,0,0,0,0,0,30
121971.jpg,9277,0,1,1,0,0,0,0,0,30
001876.jpg,6893,1,1,0,0,0,0,0,0,30
112891.jpg,5416,0,1,0,1,0,1,0,1,30
030271.jpg,25,0,1,1,0,0,0,0,1,30
037031.jpg,973,0,1,0,0,1,0,1,0,30
110050.jpg,6893,1,0,0,0,0,1,0,0,30
006267.jpg,2318,1,0,0,0,0,0,0,0,30
197321.jpg,8774,0,1,1,0,0,0,0,1,30
000267.jpg,6440,0,1,0,0,1,0,0,1,30
006696.jpg,5342,1,0,1,0,0,0,0,0,30
156285.jpg,4664,0,1,1,0,0,1,0,1,30
032241.jpg,8563,1,1,0,0,0,1,0,0,30
084269.jpg,25,0,1,0,0,1,1,0,1,30
162842.jpg,1664,0,1,0,1,0,0,0,0,30
050874.jpg,1066,1,1,0,0,1,0,0,0,30
181900.jpg,2393,1,1,1,0,0,0,0,0,30
184233.jpg,6494,0,0,0,0,1,1,0,1,30
081306.jpg,8054,1,1,0,0,0,0,0,0,28
015415.jpg,4944,1,1,0,0,1,0,0,0,30
058740.jpg,5320,1,1,1,0,0,0,0,0,30
065908.jpg,2952,0,1,0,1,0,0,0,1,30
143702.jpg,7180,1,0,0,0,0,0,0,0,30
043129.jpg,8663,0,1,1,0,0,0,0,1,30
152140.jpg,3962,0,1,1,0,0,0,0,0,30
037533.jpg,9084,1,1,0,0,0,0,0,0,30
026633.jpg,9277,0,1,1,0,0,0,0,1,30
096076.jpg,2861,0,1,0,1,0,1,0,1,30
120010.jpg,3400,0,0,0,0,0,1,0,1,30
074091.jpg,10021,1,0,0,0,0,0,0,0,30
055023.jpg,4721,1,0,0,0,0,1,1,0,30
110311.jpg,3216,0,1,0,0,0,0,0,0,29
055597.jpg,8341,1,1,0,0,1,0,0,0,30
012286.jpg,5140,0,0,0,1,0,1,0,0,30
031494.jpg,6112,0,1,0,0,0,0,0,1,30
129880.jpg,9725,0,1,1,0,0,0,0,1,29
031481.jpg,4421,1,0,0,0,0,0,1,0,30
146789.jpg,2952,0,1,0,1,0,1,0,1,30
081419.jpg,9152,0,0,0,0,0,0,0,0,32
004329.jpg,5127,0,1,0,0,1,1,0,0,30
093959.jpg,1051,0,1,0,0,1,1,0,1,30
091558.jpg,8341,1,1,0,0,1,1,0,0,30
013660.jpg,8578,1,1,1,0,0,1,0,0,30
100647.jpg,4852,1,1,0,0,0,0,0,0,30
052365.jpg,9006,0,0,0,0,1,1,0,1,30
126504.jpg,1368,0,1,0,1,0,1,0,0,30
039682.jpg,6404,1,0,0,0,0,0,0,0,30
092981.jpg,6088,1,1,1,0,0,0,0,0,30
002088.jpg,6404,1,0,1,0,0,1,0,0,30
128662.jpg,1322,1,1,0,0,0,0,0,0,30
085808.jpg,9084,1,1,1,0,0,1,0,0,30
169574.jpg,3496,1,1,0,0,0,1,0,0,30
185235.jpg,5100,0,1,0,0,0,1,0,1,30
028344.jpg,7427,0,1,0,1,0,0,0,1,30
084114.jpg,2814,1,1,1,0,0,0,0,0,29
129236.jpg,6914,0,1,0,0,1,0,0,1,30
020500.jpg,1599,0,1,1,0,0,1,0,1,28
165041.jpg,4177,1,1,0,0,0,1,0,0,30
152569.jpg,7180,1,0,0,0,0,1,0,0,30
134875.jpg,5416,0,1,0,1,0,1,0,1,30
082680.jpg,4135,0,1,0,1,0,0,0,0,30
138759.jpg,8747,1,1,0,0,1,0,0,0,30
098707.jpg,7265,1,0,1,0,0,0,0,0,30
102632.jpg,1169,0,1,1,0,0,0,0,0,29
069845.jpg,6238,0,1,1,0,0,1,0,1,29
057099.jpg,4288,1,1,1,0,0,0,0,0,30
198918.jpg,6090,1,0,1,0,0,0,0,0,30
053625.jpg,1761,0,1,0,1,0,1,0,1,30
005408.jpg,4625,1,1,0,0,1,0,0,0,30
100047.jpg,4070,1,1,1,0,0,0,1,0,30
118607.jpg,6141,0,1,1,0,0,1,0,1,30
047508.jpg,1218,1,1,0,0,0,0,0,0,30
068781.jpg,5416,0,1,0,1,0,1,0,0,30
022472.jpg,8141,1,0,0,0,0,0,0,0,29
145886.jpg,7775,0,1,0,0,1,1,0,1,29
159360.jpg,3546,0,1,1,0,0,1,0,0,30
171965.jpg,1651,0,1,0,1,0,1,0,1,30
185604.jpg,6225,0,1,0,0,0,1,0,0,30
056034.jpg,5922,0,1,0,0,0,0,0,1,30
059410.jpg,9965,1,1,0,0,1,0,0,0,30
180533.jpg,3755,0,1,0,0,0,1,0,1,30
151669.jpg,3208,1,0,0,0,0,0,1,0,29
026213.jpg,632,0,0,1,0,0,1,0,1,30
051093.jpg,5140,0,0,0,1,0,0,0,1,30
074869.jpg,5786,0,1,0,0,1,0,0,0,30
010971.jpg,4126,0,1,0,0,0,1,0,1,31
093264.jpg,8460,0,1,0,0,0,0,0,1,30
075819.jpg,7413,0,1,0,0,0,0,0,0,29
193076.jpg,7607,1,0,0,0,0,0,0,0,30
108138.jpg,4832,0,1,0,0,0,1,0,0,30
086374.jpg,5018,0,1,0,1,0,1,0,1,30
152651.jpg,7722,0,1,0,0,0,0,0,1,28
019869.jpg,3340,0,1,0,0,0,1,0,1,29
165814.jpg,4139,0,1,0,0,1,1,0,0,30
100798.jpg,8971,0,1,0,0,0,0,0,0,30
152632.jpg,10163,0,1,0,0,0,0,0,1,30
046370.jpg,8747,1,1,1,0,0,0,0,0,30
136764.jpg,1844,1,0,0,0,0,1,0,0,30
189317.jpg,7362,0,1,0,1,0,0,0,1,30
098827.jpg,1993,0,1,0,0,1,1,0,1,30
202424.jpg,8774,0,1,1,0,0,0,0,0,30
054245.jpg,7348,1,1,1,0,0,1,0,0,30
012588.jpg,5127,0,1,0,0,1,1,0,1,30
046122.jpg,3119,1,1,1,0,0,0,0,0,30
087669.jpg,2883,0,0,0,0,0,0,0,1,30
039649.jpg,5474,0,1,0,0,0,0,0,0,30
055037.jpg,3208,1,0,0,0,0,1,1,0,29
166064.jpg,1395,0,1,0,1,0,0,0,1,30
016621.jpg,1844,1,1,0,0,0,1,0,0,30
154518.jpg,423,0,1,1,0,0,1,0,1,29
161807.jpg,9965,1,1,0,0,1,0,0,0,30
154335.jpg,1289,0,0,0,0,0,1,0,1,30
098321.jpg,3957,1,1,0,0,0,0,0,0,30
115137.jpg,3697,0,1,0,0,0,0,0,0,30
041297.jpg,5340,1,0,0,0,0,1,0,0,30
159169.jpg,3908,0,1,0,0,1,1,0,1,29
173583.jpg,4183,1,0,0,0,0,0,0,0,30
029336.jpg,8290,0,1,0,0,0,1,0,0,29
093741.jpg,10159,0,1,0,0,0,0,0,0,30
147708.jpg,4664,0,1,0,0,0,0,0,0,30
043008.jpg,2908,0,1,0,0,0,1,0,0,30
131881.jpg,7422,1,1,0,0,0,0,0,0,30
008662.jpg,6420,1,1,1,0,0,0,0,0,30
018131.jpg,993,0,1,1,0,0,1,0,1,30
201289.jpg,7533,0,1,0,1,0,0,0,0,30
081996.jpg,8909,0,1,0,0,0,0,0,1,30
139283.jpg,9277,0,1,1,0,0,0,0,0,30
020857.jpg,8551,0,1,0,0,0,0,0,1,30
100755.jpg,4879,1,1,1,0,0,1,0,0,30
115036.jpg,6292,0,1,0,0,0,1,0,1,30
127274.jpg,9962,1,1,0,0,0,0,0,0,30
128019.jpg,5485,1,0,0,0,0,0,1,0,30
153096.jpg,6438,1,1,0,0,0,0,0,0,30
044004.jpg,7422,1,1,0,0,0,0,0,0,30
110213.jpg,8341,1,1,0,0,1,0,0,0,30
051824.jpg,7651,0,1,1,0,0,0,0,1,30
023322.jpg,3247,1,1,1,0,0,0,0,0,29
188315.jpg,7200,0,1,0,0,0,0,0,1,30
073099.jpg,1448,1,1,1,0,0,0,1,0,30
073933.jpg,3247,1,1,0,0,0,0,0,0,29
077318.jpg,6364,0,1,0,0,0,1,0,0,30
077624.jpg,3919,0,1,0,0,0,0,0,0,29
074703.jpg,740,1,1,0,0,0,0,0,0,29
109246.jpg,8578,1,0,0,0,0,0,0,0,30
117340.jpg,1439,1,1,1,0,0,0,0,0,30
172921.jpg,2795,1,1,1,0,0,0,0,0,29
134461.jpg,4795,1,0,0,0,0,0,0,0,30
001527.jpg,160,1,1,1,0,0,0,0,0,30
083423.jpg,6112,1,1,0,0,0,0,0,0,30
055687.jpg,5146,0,0,1,0,0,1,0,1,30
152211.jpg,4087,1,1,0,0,0,1,0,0,30
142683.jpg,5342,1,1,1,0,0,0,0,0,30
090744.jpg,6142,0,1,0,0,0,0,0,0,30
196230.jpg,5159,0,1,0,1,0,0,0,1,30
029899.jpg,1711,1,1,0,0,1,0,0,0,30
081854.jpg,632,0,0,0,0,1,1,0,0,30
053778.jpg,5732,0,1,0,0,1,0,0,1,30
038289.jpg,632,0,1,1,0,0,1,0,1,30
197161.jpg,5676,0,1,0,0,0,0,0,1,30
153788.jpg,1646,0,0,0,1,0,1,0,0,30
147452.jpg,9542,0,1,0,1,0,1,0,0,30
018877.jpg,6337,0,0,1,0,0,1,0,1,30
108775.jpg,4944,1,1,1,0,0,1,0,0,30
088105.jpg,8618,0,0,1,0,0,1,0,1,30
104841.jpg,4899,1,1,0,0,1,1,0,0,30
137420.jpg,1916,0,1,1,0,0,1,0,1,30
102168.jpg,6112,0,1,0,1,0,0,0,1,30
001959.jpg,5320,1,1,1,0,0,0,0,0,30
075483.jpg,658,0,1,0,0,0,0,0,1,28
189848.jpg,10047,0,1,0,0,0,0,0,1,30
156971.jpg,8471,1,0,1,0,0,0,0,0,30
072908.jpg,5732,0,1,1,0,0,1,0,1,30
124651.jpg,4496,1,1,0,0,1,1,0,0,30
045191.jpg,2079,0,1,1,0,0,0,0,1,30
049725.jpg,4304,0,1,0,0,1,1,0,1,30
126807.jpg,6340,0,1,0,0,1,0,0,1,30
016314.jpg,6802,1,1,0,0,0,1,0,0,30
127004.jpg,445,0,1,0,0,0,1,0,0,29
066640.jpg,1031,0,0,0,0,0,0,0,0,30
183107.jpg,9246,0,1,1,0,0,1,0,1,30
165518.jpg,3559,0,1,0,0,0,0,0,1,29
016998.jpg,260,0,1,0,1,1,1,0,1,29
044497.jpg,3431,0,1,0,0,0,0,0,1,30
154007.jpg,1066,1,1,0,0,0,0,0,0,30
105601.jpg,3853,0,1,0,0,0,1,0,1,30
065759.jpg,7651,0,1,0,0,1,1,0,0,30
116305.jpg,4598,0,1,0,0,1,1,0,1,30
158488.jpg,9001,1,1,0,0,0,0,0,0,30
079723.jpg,8692,1,1,0,0,0,1,0,0,30
037167.jpg,3263,1,1,0,0,0,1,0,0,30
152750.jpg,5243,0,1,0,0,1,0,0,1,30
144363.jpg,9277,0,1,1,0,0,0,0,0,30
129947.jpg,3208,1,0,0,0,0,0,0,0,29
134851.jpg,7309,0,1,0,0,0,1,0,0,30
049202.jpg,8482,0,1,1,0,0,0,0,0,30
074482.jpg,2550,0,1,0,1,0,0,0,1,30
021676.jpg,9152,0,0,0,0,0,0,0,0,32
002698.jpg,2193,0,1,1,0,0,1,0,1,30
109347.jpg,2550,0,1,0,1,0,0,0,1,30
154943.jpg,4310,1,1,0,0,0,0,0,0,30
011158.jpg,9725,0,1,1,0,0,0,0,1,29
064036.jpg,3962,0,1,0,0,0,0,0,1,30
155425.jpg,7320,0,1,0,1,0,0,0,1,30
061295.jpg,9123,1,1,1,0,0,1,0,0,30
050620.jpg,6354,0,1,1,0,0,0,0,0,30
150137.jpg,3095,0,1,1,0,0,0,1,0,29
011257.jpg,9902,1,0,0,0,0,0,0,0,30
188405.jpg,7362,0,1,0,0,1,1,0,1,30
013473.jpg,1218,1,1,1,0,0,0,0,0,30
049078.jpg,6322,0,1,1,0,0,0,0,1,30
149697.jpg,8054,1,1,1,0,0,0,0,0,28
139645.jpg,3145,0,1,0,1,0,1,0,0,30
164097.jpg,3653,0,1,0,0,0,0,0,1,28
107901.jpg,1938,1,0,0,0,0,0,0,0,30
155275.jpg,1318,1,1,1,0,0,0,0,0,30
111361.jpg,1565,0,1,0,0,0,1,0,1,30
012897.jpg,5369,0,1,0,1,0,1,0,1,30
141094.jpg,7641,0,1,0,0,1,0,0,0,30
055746.jpg,5247,0,0,0,1,0,1,0,0,30
098564.jpg,1589,0,1,0,0,1,0,0,1,30
115167.jpg,1169,0,1,1,0,0,1,0,1,29
162515.jpg,4934,0,1,0,0,1,0,0,0,30
053672.jpg,2935,0,1,0,0,0,0,0,1,28
080426.jpg,3795,0,0,0,0,0,1,0,0,30
061329.jpg,8551,0,1,0,0,1,0,0,0,30
021299.jpg,4438,0,1,0,0,0,0,0,1,30
